Артикул;Наименование;ТИП;стиль;"МРЦ руб";"цвет арматуры";"цвет абажура";"материал арматуры";"материал абажура";"цвет встройки";"цвет кабеля/цепи";производитель;цоколь;напряжение;"мощность ламп";"степень защиты";"кол-во ламп";диаметр;"диаметр абажура/плафона";ширина;высота;"диапазон регулировки min-max";коллекция;фото;вес;Количество
"LDP 66249-6 WT";"Хрустальная подвесная люстра Lumina Deco Denica LDP 66249-6 WT";Люстры;Классический;68350;кремовый;серебряный;"металл, хрусталь, ткань";ткань;хром;прозрачный;"Lumina Deco";E14;220-240;40;IP20;"6, 6-9";660;130;660;550;"600 - 1300";DENICA;"https://luminadecoshop.ru/22830/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-6-wt.jpg;https://luminadecoshop.ru/23205/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-6-wt.jpg;https://luminadecoshop.ru/23206/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-6-wt.jpg;https://luminadecoshop.ru/23659/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-6-wt.jpg;https://luminadecoshop.ru/23660/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-6-wt.jpg;https://luminadecoshop.ru/24712/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-6-wt.jpg";"12 ";2
"LDW 66249-2 WT";"Бра Lumina Deco Denica LDW 66249-2 WT";Бра;Классический;22700;"прозрачный, кремовый";серебряный;"стекло, хрусталь, ткань";ткань;;;"Lumina Deco";E14;220-240;40;IP20;2;;130;300;380;да;DENICA;"https://luminadecoshop.ru/22831/bra-lumina-deco-denica-ldw-66249-2-wt.jpg;https://luminadecoshop.ru/22832/bra-lumina-deco-denica-ldw-66249-2-wt.jpg;https://luminadecoshop.ru/22833/bra-lumina-deco-denica-ldw-66249-2-wt.jpg;https://luminadecoshop.ru/23318/bra-lumina-deco-denica-ldw-66249-2-wt.jpg;https://luminadecoshop.ru/23319/bra-lumina-deco-denica-ldw-66249-2-wt.jpg;https://luminadecoshop.ru/25620/bra-lumina-deco-denica-ldw-66249-2-wt.jpg";5;13
"LDP 66247-8 WT+CHR";"Хрустальная подвесная люстра Lumina Deco Glamour LDP 66247-8 WT+CHR";Люстры;Классический;58300;"белый, хром";белый;"металл, хрусталь, ткань";ткань;хром;"прозрачный, хром";"Lumina Deco";E14;220-240;40;IP20;"8, 6-9";740;150;740;700;"800 - 1500";GLAMOUR;"https://luminadecoshop.ru/22834/khrustalnaya-podvesnaya-lyustra-lumina-deco-glamour-ldp-66247-8-wtchr.jpg;https://luminadecoshop.ru/23673/khrustalnaya-podvesnaya-lyustra-lumina-deco-glamour-ldp-66247-8-wtchr.jpg;https://luminadecoshop.ru/25661/khrustalnaya-podvesnaya-lyustra-lumina-deco-glamour-ldp-66247-8-wtchr.jpg";16;1
"LDP 11327 B-3 WT";"Подвесной светильник Lumina Deco Capri LDP 11327 B-3 WT";Светильники;"Классический, Лофт";14900;белый;белый;"металл, стекло";"металл, стекло";белый;прозрачный;"Lumina Deco";E27;220-240;40;IP20;3;200;95;600;250;"300 - 1200";CAPRI;"https://luminadecoshop.ru/22845/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327-b-3-wt.jpg;https://luminadecoshop.ru/22846/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327-b-3-wt.jpg;https://luminadecoshop.ru/22915/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327-b-3-wt.jpg;https://luminadecoshop.ru/24128/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327-b-3-wt.jpg;https://luminadecoshop.ru/25933/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327-b-3-wt.jpg";"7,5 ";9
"LDP 66076-6 CHR";"Хрустальная подвесная люстра Lumina Deco Capucci LDP 66076-6 CHR";Люстры;Классический;35650;хром;коричневый;"металл, хрусталь, ткань";ткань;хром;"прозрачный, хром";"Lumina Deco";E14;220-240;40;IP20;"6, 6-9";740;180;740;550;"600 - 1300";CAPUCCI;"https://luminadecoshop.ru/22902/khrustalnaya-podvesnaya-lyustra-lumina-deco-capucci-ldp-66076-6-chr.jpg;https://luminadecoshop.ru/22903/khrustalnaya-podvesnaya-lyustra-lumina-deco-capucci-ldp-66076-6-chr.jpg;https://luminadecoshop.ru/22905/khrustalnaya-podvesnaya-lyustra-lumina-deco-capucci-ldp-66076-6-chr.jpg;https://luminadecoshop.ru/23968/khrustalnaya-podvesnaya-lyustra-lumina-deco-capucci-ldp-66076-6-chr.jpg;https://luminadecoshop.ru/24708/khrustalnaya-podvesnaya-lyustra-lumina-deco-capucci-ldp-66076-6-chr.jpg;https://luminadecoshop.ru/25307/khrustalnaya-podvesnaya-lyustra-lumina-deco-capucci-ldp-66076-6-chr.jpg";9;2
"LDP 11339-4 BK";"Подвесной светильник Lumina Deco Brutte LDP 11339-4 BK";Светильники;Индустриальный;30960;черный;янтарный;"металл, стекло";стекло;черный;черный;"Lumina Deco";E27;220-240;40;IP20;4;450;95;450;480;"500 - 1400";BRUTTE;"https://luminadecoshop.ru/22841/podvesnoj-svetilnik-lumina-deco-brutte-ldp-11339-4-bk.jpg;https://luminadecoshop.ru/22843/podvesnoj-svetilnik-lumina-deco-brutte-ldp-11339-4-bk.jpg;https://luminadecoshop.ru/22844/podvesnoj-svetilnik-lumina-deco-brutte-ldp-11339-4-bk.jpg;https://luminadecoshop.ru/22906/podvesnoj-svetilnik-lumina-deco-brutte-ldp-11339-4-bk.jpg;https://luminadecoshop.ru/23959/podvesnoj-svetilnik-lumina-deco-brutte-ldp-11339-4-bk.jpg";"7 ";19
"LDP 11337 WT";"Подвесной светильник Lumina Deco Bessa LDP 11337 WT";Светильники;"Современный, Лофт";8150;"белый, прозрачный";"белый, прозрачный";"стекло, металл";"металл, стекло";белый;прозрачный;"Lumina Deco";E27;220-240;40;IP20;1;200;200;;350;"400 - 1300";BESSA;"https://luminadecoshop.ru/22847/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-wt.jpg;https://luminadecoshop.ru/22848/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-wt.jpg;https://luminadecoshop.ru/22849/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-wt.jpg;https://luminadecoshop.ru/22911/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-wt.jpg;https://luminadecoshop.ru/24115/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-wt.jpg;https://luminadecoshop.ru/24735/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-wt.jpg";"4 ";4
"LDP 11327B-3 PR WT";"Подвесной светильник Lumina Deco Capri LDP 11327B-3 PR WT";Светильники;Лофт;14900;белый;белый;"металл, стекло";"металл, стекло";белый;прозрачный;"Lumina Deco";E27;220-240;40;IP20;3;200;95;800;270;"350 - 1300";CAPRI;"https://luminadecoshop.ru/22851/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327b-3-pr-wt.jpg;https://luminadecoshop.ru/22854/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327b-3-pr-wt.jpg;https://luminadecoshop.ru/22907/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327b-3-pr-wt.jpg;https://luminadecoshop.ru/22908/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327b-3-pr-wt.jpg;https://luminadecoshop.ru/25735/podvesnoj-svetilnik-lumina-deco-capri-ldp-11327b-3-pr-wt.jpg";8;11
"LDP 11337 R.GD";"Подвесной светильник Lumina Deco Bessa LDP 11337 R.GD";Светильники;"Современный, Лофт";8900;"розовое золото, прозрачный";"розовое золото, прозрачный";"стекло, металл";"металл, стекло";розово-золотой;прозрачный;"Lumina Deco";E27;220-240;40;IP20;1;200;200;;350;"400 - 1300";BESSA;"https://luminadecoshop.ru/23976/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-rgd.jpg;https://luminadecoshop.ru/28052/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-rgd.jpg;https://luminadecoshop.ru/28054/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-rgd.jpg;https://luminadecoshop.ru/28056/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-rgd.jpg;https://luminadecoshop.ru/28057/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-rgd.jpg;https://luminadecoshop.ru/28059/podvesnoj-svetilnik-lumina-deco-bessa-ldp-11337-rgd.jpg";"4 ";9
"LDP 11336";"Подвесной светильник Lumina Deco Zagallo LDP 11336";Светильники;Индустриальный;8400;"бронза, дымчатый серый";"темно серый";"металл, стекло";стекло;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;180;180;;250;"300 - 1250";"ZAGALLO ";"https://luminadecoshop.ru/23975/podvesnoj-svetilnik-lumina-deco-zagallo-ldp-11336.jpg;https://luminadecoshop.ru/24566/podvesnoj-svetilnik-lumina-deco-zagallo-ldp-11336.jpg;https://luminadecoshop.ru/24567/podvesnoj-svetilnik-lumina-deco-zagallo-ldp-11336.jpg;https://luminadecoshop.ru/24568/podvesnoj-svetilnik-lumina-deco-zagallo-ldp-11336.jpg;https://luminadecoshop.ru/24569/podvesnoj-svetilnik-lumina-deco-zagallo-ldp-11336.jpg";2;12
"LDP 11328-1 BK";"Подвесной светильник Lumina Deco Capri LDP 11328-1 BK";Светильники;"Классический, Лофт";5200;черный;"черный, янтарный";металл;"металл, стекло";черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;200;95;;250;"300 - 1200";CAPRI;"https://luminadecoshop.ru/22856/podvesnoj-svetilnik-lumina-deco-capri-ldp-11328-1-bk.jpg;https://luminadecoshop.ru/22857/podvesnoj-svetilnik-lumina-deco-capri-ldp-11328-1-bk.jpg;https://luminadecoshop.ru/24057/podvesnoj-svetilnik-lumina-deco-capri-ldp-11328-1-bk.jpg;https://luminadecoshop.ru/25742/podvesnoj-svetilnik-lumina-deco-capri-ldp-11328-1-bk.jpg";2,5;7
"LDP 11328 B-3 BK";"Подвесной светильник Lumina Deco Capri LDP 11328 B-3 BK";Светильники;"Классический, Индустриальный";14900;черный;прозрачный;"металл, стекло";стекло;черный;черный;"Lumina Deco";E27;220-240;40;IP20;3;;95;600;250;"300 - 1300";CAPRI;"https://luminadecoshop.ru/22861/podvesnoj-svetilnik-lumina-deco-capri-ldp-11328-b-3-bk.jpg;https://luminadecoshop.ru/22862/podvesnoj-svetilnik-lumina-deco-capri-ldp-11328-b-3-bk.jpg;https://luminadecoshop.ru/22863/podvesnoj-svetilnik-lumina-deco-capri-ldp-11328-b-3-bk.jpg;https://luminadecoshop.ru/22939/podvesnoj-svetilnik-lumina-deco-capri-ldp-11328-b-3-bk.jpg";"7,5 ";1
"LDW 1726-1W CHR";"Бра Lumina Deco Alessia LDW 1726-1W CHR";Бра;Классический;10080;"белый, хром";белый;"металл, хрусталь, ткань";ткань;хром;;"Lumina Deco";E27;220-240;40;IP20;1;;150;300;;;ALESSIA;"https://luminadecoshop.ru/28262/bra-lumina-deco-alessia-ldw-1726-1w-chr.jpg;https://luminadecoshop.ru/28315/bra-lumina-deco-alessia-ldw-1726-1w-chr.jpg;https://luminadecoshop.ru/28316/bra-lumina-deco-alessia-ldw-1726-1w-chr.jpg;https://luminadecoshop.ru/28317/bra-lumina-deco-alessia-ldw-1726-1w-chr.jpg";3;6
"LDW 1726-2W CHR";"Бра Lumina Deco Alessia LDW 1726-2W CHR";Бра;Классический;16320;"белый, хром";белый;"металл, хрусталь, ткань";ткань;хром;;"Lumina Deco";E27;220-240;40;IP20;2;;150;300;400;;ALESSIA;"https://luminadecoshop.ru/22941/bra-lumina-deco-alessia-ldw-1726-2w-chr.jpg;https://luminadecoshop.ru/22942/bra-lumina-deco-alessia-ldw-1726-2w-chr.jpg;https://luminadecoshop.ru/23324/bra-lumina-deco-alessia-ldw-1726-2w-chr.jpg;https://luminadecoshop.ru/25618/bra-lumina-deco-alessia-ldw-1726-2w-chr.jpg";4,5;21
"LDP 1726-4 CHR";"Хрустальная подвесная люстра Lumina Deco Alessia LDP 1726-4 CHR";Люстры;Классический;50280;"белый, хром";белый;"металл, хрусталь, ткань";ткань;хром;"прозрачный, хром";"Lumina Deco";E27;220-240;40;IP20;4;500;150;500;500;"550 - 1300";ALESSIA;"https://luminadecoshop.ru/22952/khrustalnaya-podvesnaya-lyustra-lumina-deco-alessia-ldp-1726-4-chr.jpg;https://luminadecoshop.ru/22953/khrustalnaya-podvesnaya-lyustra-lumina-deco-alessia-ldp-1726-4-chr.jpg;https://luminadecoshop.ru/23325/khrustalnaya-podvesnaya-lyustra-lumina-deco-alessia-ldp-1726-4-chr.jpg;https://luminadecoshop.ru/25302/khrustalnaya-podvesnaya-lyustra-lumina-deco-alessia-ldp-1726-4-chr.jpg";8;1
"LDT 6125 BL";"Настольная лампа Lumina Deco Andi LDT 6125 BL";"Настольные лампы";Современный;3000;синий;прозрачный;"металл, стекло";стекло;;черный;"Lumina Deco";E27;220-240;40;IP20;1;;340;340;480;;AGILLA;"https://luminadecoshop.ru/22962/nastolnaya-lampa-lumina-deco-andi-ldt-6125-bl.jpg;https://luminadecoshop.ru/22964/nastolnaya-lampa-lumina-deco-andi-ldt-6125-bl.jpg";6;1
"LDT 6125 YL";"Настольная лампа Lumina Deco Andi LDT 6125 YL";"Настольные лампы";Современный;3000;синий;прозрачный;"металл, стекло";стекло;;хром;"Lumina Deco";E27;220-240;60;IP20;1;340;;340;480;;AGILLA;"https://luminadecoshop.ru/22965/nastolnaya-lampa-lumina-deco-andi-ldt-6125-yl.jpg;https://luminadecoshop.ru/22966/nastolnaya-lampa-lumina-deco-andi-ldt-6125-yl.jpg;https://luminadecoshop.ru/22967/nastolnaya-lampa-lumina-deco-andi-ldt-6125-yl.jpg";;1
"LDT 502-1";"Настольная лампа Lumina Deco Sarini LDT 502-1";"Настольные лампы";Классический;19080;"кремовый, бронза";кремовый;"металл, ткань";ткань;;черный;"Lumina Deco";E27;220-240;40;IP20;1;;250;530;650;да;SARINI;"https://luminadecoshop.ru/22214/nastolnaya-lampa-lumina-deco-sarini-ldt-502-1.jpg;https://luminadecoshop.ru/22971/nastolnaya-lampa-lumina-deco-sarini-ldt-502-1.jpg;https://luminadecoshop.ru/22972/nastolnaya-lampa-lumina-deco-sarini-ldt-502-1.jpg;https://luminadecoshop.ru/23223/nastolnaya-lampa-lumina-deco-sarini-ldt-502-1.jpg";4,5;5
"LDT 305 GR";"Настольная лампа Lumina Deco Banker LDT 305 GR";"Настольные лампы";Классический;13800;"зеленый, бронза";зеленый;металл;стекло;;черный;"Lumina Deco";E27;220-240;40;IP20;1;;280;280;380;да;BANKER;"https://luminadecoshop.ru/22976/nastolnaya-lampa-lumina-deco-banker-ldt-305-gr.jpg;https://luminadecoshop.ru/22977/nastolnaya-lampa-lumina-deco-banker-ldt-305-gr.jpg;https://luminadecoshop.ru/22978/nastolnaya-lampa-lumina-deco-banker-ldt-305-gr.jpg;https://luminadecoshop.ru/23393/nastolnaya-lampa-lumina-deco-banker-ldt-305-gr.jpg;https://luminadecoshop.ru/25658/nastolnaya-lampa-lumina-deco-banker-ldt-305-gr.jpg";"4 ";57
"LDF 8815 SL";"Торшер Lumina Deco Rigorria LDF 8815 SL";Торшеры;Современный;24360;серебряный;серебряный;металл;металл;;черный;"Lumina Deco";E27;220-240;40;IP20;1;;200;900;1700;да;RIGORRIA;"https://luminadecoshop.ru/22980/torsher-lumina-deco-rigorria-ldf-8815-sl.jpg;https://luminadecoshop.ru/22981/torsher-lumina-deco-rigorria-ldf-8815-sl.jpg;https://luminadecoshop.ru/23882/torsher-lumina-deco-rigorria-ldf-8815-sl.jpg;https://luminadecoshop.ru/25331/torsher-lumina-deco-rigorria-ldf-8815-sl.jpg";9;1
"LDF 8815 BK";"Торшер Lumina Deco Rigorria LDF 8815 BK";Торшеры;Современный;24360;черный;черный;металл;металл;;черный;"Lumina Deco";E27;220-240;40;IP20;1;;200;900;1700;да;RIGORRIA;"https://luminadecoshop.ru/22983/torsher-lumina-deco-rigorria-ldf-8815-bk.jpg;https://luminadecoshop.ru/22984/torsher-lumina-deco-rigorria-ldf-8815-bk.jpg;https://luminadecoshop.ru/23762/torsher-lumina-deco-rigorria-ldf-8815-bk.jpg;https://luminadecoshop.ru/24007/torsher-lumina-deco-rigorria-ldf-8815-bk.jpg;https://luminadecoshop.ru/25710/torsher-lumina-deco-rigorria-ldf-8815-bk.jpg";9;1
"LDP 66249-8 BK";"Хрустальная подвесная люстра Lumina Deco Denica LDP 66249-8 BK";Люстры;Классический;84900;черный;черный;"металл, хрусталь, ткань";ткань;хром;"прозрачный, хром";"Lumina Deco";E14;220-240;40;IP20;"8, 6-9";800;130;800;600;"650 - 1300";DENICA;"https://luminadecoshop.ru/22998/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-8-bk.jpg;https://luminadecoshop.ru/23007/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-8-bk.jpg;https://luminadecoshop.ru/23208/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-8-bk.jpg;https://luminadecoshop.ru/23589/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-8-bk.jpg;https://luminadecoshop.ru/23965/khrustalnaya-podvesnaya-lyustra-lumina-deco-denica-ldp-66249-8-bk.jpg";15;1
"LDP 9098-1 WT";"Подвесной светильник Lumina Deco Aurora LDP 9098-1 WT";Светильники;Современный;3900;"белый, хром";"белый, хром";"металл, алюминий";"металл, алюминий";хром;прозрачный;"Lumina Deco";E27;220-240;40;IP20;1;150;150;;350;"400 - 1000";AURORA;"https://luminadecoshop.ru/23013/podvesnoj-svetilnik-lumina-deco-aurora-ldp-9098-1-wt.jpg;https://luminadecoshop.ru/25716/podvesnoj-svetilnik-lumina-deco-aurora-ldp-9098-1-wt.jpg";2;1
"LDP 8066-400 GY";"Подвесной светильник Lumina Deco Tosso LDP 8066-400 GY";Светильники;Современный;28550;"прозрачный, хром";"прозрачный, хром";"металл, стекло, хрусталь";стекло;хром;прозрачный;"Lumina Deco";G9;220-240;40;IP20;"6, 6-9";400;400;;200;"300 - 1200";TOSSO;"https://luminadecoshop.ru/23014/podvesnoj-svetilnik-lumina-deco-tosso-ldp-8066-400-gy.jpg;https://luminadecoshop.ru/23943/podvesnoj-svetilnik-lumina-deco-tosso-ldp-8066-400-gy.jpg;https://luminadecoshop.ru/25882/podvesnoj-svetilnik-lumina-deco-tosso-ldp-8066-400-gy.jpg";"7 ";2
"LDP 7464 GD";"Подвесной светильник Lumina Deco Fabbiano LDP 7464 GD";Светильники;"Современный, Лофт";8150;золотой;золотой;металл;металл;золотой;прозрачный;"Lumina Deco";E27;220-240;40;IP20;1;250;250;;240;"300 - 1100";FABBIANO;"https://luminadecoshop.ru/23020/podvesnoj-svetilnik-lumina-deco-fabbiano-ldp-7464-gd.jpg;https://luminadecoshop.ru/23021/podvesnoj-svetilnik-lumina-deco-fabbiano-ldp-7464-gd.jpg;https://luminadecoshop.ru/23023/podvesnoj-svetilnik-lumina-deco-fabbiano-ldp-7464-gd.jpg;https://luminadecoshop.ru/23024/podvesnoj-svetilnik-lumina-deco-fabbiano-ldp-7464-gd.jpg;https://luminadecoshop.ru/25778/podvesnoj-svetilnik-lumina-deco-fabbiano-ldp-7464-gd.jpg";2;10
"LDP 7443 BK";"Подвесной светильник Lumina Deco Rokka LDP 7443 BK";Светильники;Современный;6950;черный;черный;металл;металл;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;350;350;;250;"300 - 1200";ROKKA;"https://luminadecoshop.ru/25345/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-bk.jpg;https://luminadecoshop.ru/25375/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-bk.jpg;https://luminadecoshop.ru/25511/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-bk.jpg;https://luminadecoshop.ru/25516/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-bk.jpg;https://luminadecoshop.ru/25518/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-bk.jpg";3;1
"LDP 7443 WT";"Подвесной светильник Lumina Deco Rokka LDP 7443 WT";Светильники;Современный;6950;белый;белый;металл;металл;белый;белый;"Lumina Deco";E27;220-240;40;IP20;1;350;350;;250;"300 - 1200";ROKKA;"https://luminadecoshop.ru/23027/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-wt.jpg;https://luminadecoshop.ru/23028/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-wt.jpg;https://luminadecoshop.ru/23543/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-wt.jpg;https://luminadecoshop.ru/25867/podvesnoj-svetilnik-lumina-deco-rokka-ldp-7443-wt.jpg";3;19
"LDP 7426 MD";"Подвесной светильник Lumina Deco Corrado LDP 7426 MD";Светильники;"Современный, Лофт";8150;бронза;бронза;металл;металл;бронза;прозрачный;"Lumina Deco";E27;220-240;40;IP20;1;290;290;;270;"300 - 1100";CORRADO;"https://luminadecoshop.ru/25440/podvesnoj-svetilnik-lumina-deco-corrado-ldp-7426-md.jpg;https://luminadecoshop.ru/25495/podvesnoj-svetilnik-lumina-deco-corrado-ldp-7426-md.jpg;https://luminadecoshop.ru/25556/podvesnoj-svetilnik-lumina-deco-corrado-ldp-7426-md.jpg;https://luminadecoshop.ru/25560/podvesnoj-svetilnik-lumina-deco-corrado-ldp-7426-md.jpg;https://luminadecoshop.ru/25610/podvesnoj-svetilnik-lumina-deco-corrado-ldp-7426-md.jpg";2;3
